date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
2020-07-14,97.5,84.22,97.5,78.0,130966,1101499474.0,78.66,239.73,59.43,71.97,688309
2020-07-15,79.99,73.61,81.62,73.6,77657,599307168.0,9.52,-12.6,-10.61,42.67,688309
2020-07-16,73.1,62.9,73.1,62.85,49767,329826112.0,13.92,-14.55,-10.71,27.35,688309
2020-07-17,63.3,62.56,66.68,61.15,30008,193043243.0,8.79,-0.54,-0.34,16.49,688309
2020-07-20,61.7,59.39,63.71,56.99,29165,172612262.0,10.74,-5.07,-3.17,16.03,688309
2020-07-21,59.5,60.6,62.05,58.5,24161,145141189.0,5.98,2.04,1.21,13.28,688309
2020-07-22,59.8,59.06,59.8,58.18,23766,140067930.0,2.67,-2.54,-1.54,13.06,688309
2020-07-23,58.52,58.68,59.49,56.68,19419,112724759.0,4.76,-0.64,-0.38,10.67,688309
2020-07-24,58.7,55.88,59.96,55.81,21265,123287880.0,7.07,-4.77,-2.8,11.68,688309
2020-07-27,56.0,52.1,56.39,51.86,19536,104118004.0,8.11,-6.76,-3.78,10.73,688309
2020-07-28,52.3,52.29,53.25,51.91,10180,53341143.0,2.57,0.36,0.19,5.59,688309
2020-07-29,52.59,53.96,54.18,52.12,13833,73821626.0,3.94,3.19,1.67,7.6,688309
2020-07-30,54.61,53.68,54.93,53.67,12887,69729827.0,2.34,-0.52,-0.28,7.08,688309
2020-07-31,53.0,53.4,54.05,53.0,12775,68270124.0,1.96,-0.52,-0.28,7.02,688309
2020-08-03,54.0,55.37,55.48,53.58,18043,98704935.0,3.56,3.69,1.97,9.91,688309
2020-08-04,55.51,61.8,63.6,54.8,46243,273908544.0,15.89,11.61,6.43,25.41,688309
2020-08-05,61.0,59.98,61.0,58.59,24457,146046221.0,3.9,-2.94,-1.82,13.44,688309
2020-08-06,59.3,57.21,59.3,56.9,21160,122621820.0,4.0,-4.62,-2.77,11.63,688309
2020-08-07,57.6,54.82,57.69,54.33,15372,85605158.0,5.87,-4.18,-2.39,8.45,688309
2020-08-10,55.69,55.51,55.93,53.98,10428,57535881.0,3.56,1.26,0.69,5.73,688309
2020-08-11,55.6,53.65,55.7,53.51,9912,54118032.0,3.95,-3.35,-1.86,5.45,688309
2020-08-12,53.65,56.18,56.2,52.1,15911,85815099.0,7.64,4.72,2.53,8.74,688309
2020-08-13,56.1,54.6,56.1,54.49,8844,48847324.0,2.87,-2.81,-1.58,4.86,688309
2020-08-14,54.69,56.8,58.4,54.3,15652,88560393.0,7.51,4.03,2.2,8.6,688309
2020-08-17,57.0,58.39,59.3,56.1,18715,108540828.0,5.63,2.8,1.59,10.28,688309
2020-08-18,57.62,55.78,57.62,55.16,18860,105300948.0,4.21,-4.47,-2.61,10.36,688309
2020-08-19,55.78,54.12,55.85,53.65,11265,61531079.0,3.94,-2.98,-1.66,6.19,688309
2020-08-20,53.6,54.25,55.29,53.12,7289,39360475.0,4.01,0.24,0.13,4.01,688309
2020-08-21,54.79,53.46,55.09,53.37,5105,27671348.0,3.17,-1.46,-0.79,2.81,688309
2020-08-24,53.92,52.85,53.97,52.0,5827,30725969.0,3.68,-1.14,-0.61,3.2,688309
2020-08-25,52.68,53.28,54.49,52.48,7152,38046585.0,3.8,0.81,0.43,3.93,688309
2020-08-26,53.28,53.32,55.4,52.86,12550,67967228.0,4.77,0.08,0.04,6.9,688309
2020-08-27,53.63,52.66,53.98,52.01,8627,45419132.0,3.69,-1.24,-0.66,4.74,688309
2020-08-28,52.28,52.36,52.87,52.1,6495,33985629.0,1.46,-0.57,-0.3,3.57,688309
2020-08-31,52.36,52.56,53.14,52.36,3790,20020569.0,1.49,0.38,0.2,2.08,688309
2020-09-01,52.56,52.36,52.92,52.22,4382,22988175.0,1.33,-0.38,-0.2,2.41,688309
2020-09-02,52.3,50.47,52.77,50.47,10504,53701517.0,4.39,-3.61,-1.89,5.77,688309
2020-09-03,50.4,49.02,50.45,49.01,9686,47768603.0,2.85,-2.87,-1.45,5.32,688309
2020-09-04,48.5,48.92,49.15,48.02,4414,21418099.0,2.31,-0.2,-0.1,2.43,688309
2020-09-07,48.51,46.9,48.92,46.8,9000,42935306.0,4.33,-4.13,-2.02,4.95,688309
2020-09-08,46.91,46.3,47.69,45.75,6689,30968530.0,4.14,-1.28,-0.6,3.68,688309
2020-09-09,45.9,43.1,45.9,42.6,9384,41268202.0,7.13,-6.91,-3.2,5.16,688309
2020-09-10,43.95,41.21,44.36,40.96,5708,24341238.0,7.89,-4.39,-1.89,3.14,688309
2020-09-11,41.21,42.2,42.6,40.66,6453,26960193.0,4.71,2.4,0.99,3.55,688309
2020-09-14,42.96,42.91,43.85,42.23,4970,21431150.0,3.84,1.68,0.71,2.73,688309
2020-09-15,43.49,43.15,43.49,42.82,2704,11670311.0,1.56,0.56,0.24,1.49,688309
2020-09-16,43.18,42.99,43.65,42.22,3164,13554813.0,3.31,-0.37,-0.16,1.74,688309
