date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
1994-04-25,5.95,5.1,5.98,4.83,62627,34082000.0,23.96,6.25,0.3,20.88,600856
1994-04-26,5.1,5.11,5.22,4.91,41825,21336000.0,6.08,0.2,0.01,13.94,600856
1994-04-27,5.16,5.49,5.5,5.0,126787,67141000.0,9.78,7.44,0.38,42.26,600856
1994-04-28,5.55,5.3,5.71,5.23,191113,105918000.0,8.74,-3.46,-0.19,63.7,600856
1994-04-29,5.3,5.15,5.39,5.06,42893,22303000.0,6.23,-2.83,-0.15,14.3,600856
1994-05-03,5.15,5.3,5.38,5.09,32068,16857000.0,5.63,2.91,0.15,10.69,600856
1994-05-04,5.42,5.1,5.85,5.1,144444,79870000.0,14.15,-3.77,-0.2,48.15,600856
1994-05-05,5.32,5.4,5.48,5.15,85138,45172000.0,6.47,5.88,0.3,28.38,600856
1994-05-06,5.35,5.25,5.4,5.17,26396,13872000.0,4.26,-2.78,-0.15,8.8,600856
1994-05-09,5.28,5.1,5.28,5.1,15335,7868000.0,3.43,-2.86,-0.15,5.11,600856
1994-05-10,5.2,5.14,5.21,5.07,13407,6878000.0,2.75,0.78,0.04,4.47,600856
1994-05-11,5.25,5.09,5.27,5.09,19335,10083000.0,3.5,-0.97,-0.05,6.45,600856
1994-05-12,5.01,5.0,5.14,4.95,9351,4698000.0,3.73,-1.77,-0.09,3.12,600856
1994-05-13,5.0,5.04,5.08,4.93,5006,2498000.0,3.0,0.8,0.04,1.67,600856
1994-05-16,5.1,5.02,5.13,5.0,4178,2108000.0,2.58,-0.4,-0.02,1.39,600856
1994-05-17,5.0,4.98,5.05,4.98,3328,1667000.0,1.39,-0.8,-0.04,1.11,600856
1994-05-18,4.93,4.95,5.08,4.93,6256,3127000.0,3.01,-0.6,-0.03,2.09,600856
1994-05-19,4.97,4.92,5.0,4.86,2428,1192000.0,2.83,-0.61,-0.03,0.81,600856
1994-05-20,4.98,4.86,4.98,4.84,4392,2137000.0,2.85,-1.22,-0.06,1.46,600856
1994-05-23,4.8,4.8,4.86,4.72,3301,1577000.0,2.88,-1.23,-0.06,1.1,600856
1994-05-24,4.8,4.78,4.8,4.7,2267,1073000.0,2.08,-0.42,-0.02,0.76,600856
1994-05-25,4.77,4.85,4.85,4.7,3222,1535000.0,3.14,1.46,0.07,1.07,600856
1994-05-26,4.77,4.67,4.87,4.65,3332,1587000.0,4.54,-3.71,-0.18,1.11,600856
1994-05-27,4.63,4.54,4.71,4.51,4635,2123000.0,4.28,-2.78,-0.13,1.55,600856
1994-05-30,4.42,4.04,4.43,4.02,3413,1435000.0,9.03,-11.01,-0.5,1.14,600856
1994-05-31,4.0,4.17,4.18,3.91,7870,3168000.0,6.68,3.22,0.13,2.62,600856
1994-06-01,4.15,3.94,4.15,3.94,7053,2840000.0,5.04,-5.52,-0.23,2.35,600856
1994-06-02,3.94,3.88,4.0,3.88,2239,882000.0,3.05,-1.52,-0.06,0.75,600856
1994-06-03,3.88,4.02,4.05,3.88,6639,2644000.0,4.38,3.61,0.14,2.21,600856
1994-06-06,4.04,3.88,4.05,3.88,2303,910000.0,4.23,-3.48,-0.14,0.77,600856
1994-06-07,3.88,3.65,3.88,3.62,4702,1756000.0,6.7,-5.93,-0.23,1.57,600856
1994-06-08,3.6,3.6,3.7,3.45,8221,2938000.0,6.85,-1.37,-0.05,2.74,600856
1994-06-09,3.65,3.45,3.68,3.35,6556,2339000.0,9.17,-4.17,-0.15,2.19,600856
1994-06-10,3.4,3.31,3.45,3.26,5525,1867000.0,5.51,-4.06,-0.14,1.84,600856
1994-06-13,3.25,3.09,3.25,3.07,9823,3101000.0,5.44,-6.65,-0.22,3.27,600856
1994-06-14,3.11,3.21,3.25,3.11,10514,3351000.0,4.53,3.88,0.12,3.5,600856
1994-06-15,3.21,3.22,3.25,3.16,3531,1132000.0,2.8,0.31,0.01,1.18,600856
1994-06-16,3.24,3.46,3.47,3.18,18873,6264000.0,9.01,7.45,0.24,6.29,600856
1994-06-17,3.45,3.58,3.64,3.37,21624,7594000.0,7.8,3.47,0.12,7.21,600856
1994-06-20,3.5,3.3,3.63,3.25,13762,4774000.0,10.61,-7.82,-0.28,4.59,600856
1994-06-21,3.25,3.27,3.3,3.2,4408,1438000.0,3.03,-0.91,-0.03,1.47,600856
1994-06-22,3.3,3.33,3.36,3.26,1923,638000.0,3.06,1.83,0.06,0.64,600856
1994-06-23,3.35,3.24,3.36,3.23,2735,898000.0,3.9,-2.7,-0.09,0.91,600856
1994-06-24,3.2,3.18,3.24,3.16,3243,1035000.0,2.47,-1.85,-0.06,1.08,600856
1994-06-27,3.11,3.06,3.15,3.03,4067,1253000.0,3.77,-3.77,-0.12,1.36,600856
1994-06-28,3.06,3.11,3.15,3.05,2557,797000.0,3.27,1.63,0.05,0.85,600856
1994-06-29,3.15,3.16,3.2,3.11,4158,1312000.0,2.89,1.61,0.05,1.39,600856
1994-06-30,3.14,3.15,3.2,3.08,3119,973000.0,3.8,-0.32,-0.01,1.04,600856
1994-07-01,3.16,3.16,3.22,3.1,4243,1340000.0,3.81,0.32,0.01,1.41,600856
1994-07-04,3.12,3.17,3.17,3.1,2161,678000.0,2.22,0.32,0.01,0.72,600856
1994-07-05,3.36,3.28,3.36,3.2,14163,4637000.0,5.05,3.47,0.11,4.72,600856
1994-07-06,3.28,3.11,3.28,3.08,7154,2287000.0,6.1,-5.18,-0.17,2.38,600856
1994-07-07,3.1,3.1,3.16,3.07,4479,1393000.0,2.89,-0.32,-0.01,1.49,600856
1994-07-08,3.11,3.14,3.18,3.1,2485,779000.0,2.58,1.29,0.04,0.83,600856
1994-07-11,3.17,3.09,3.17,3.08,2635,818000.0,2.87,-1.59,-0.05,0.88,600856
1994-07-12,3.08,3.06,3.09,3.05,1918,589000.0,1.29,-0.97,-0.03,0.64,600856
1994-07-13,3.1,3.09,3.12,3.07,813,252000.0,1.63,0.98,0.03,0.27,600856
1994-07-14,3.1,3.06,3.14,3.04,1635,506000.0,3.24,-0.97,-0.03,0.55,600856
1994-07-15,3.06,2.89,3.06,2.85,3046,909000.0,6.86,-5.56,-0.17,1.02,600856
1994-07-18,2.85,2.9,2.95,2.76,2456,687000.0,6.57,0.35,0.01,0.82,600856
1994-07-19,2.85,2.88,2.88,2.78,1737,489000.0,3.45,-0.69,-0.02,0.58,600856
1994-07-20,2.88,2.79,2.9,2.79,1000,285000.0,3.82,-3.13,-0.09,0.33,600856
1994-07-21,2.78,2.64,2.78,2.5,2150,571000.0,10.04,-5.38,-0.15,0.72,600856
1994-07-22,2.59,2.48,2.59,2.47,2722,683000.0,4.55,-6.06,-0.16,0.91,600856
1994-07-25,2.48,2.59,2.59,2.42,1950,487000.0,6.85,4.44,0.11,0.65,600856
1994-07-26,2.6,2.65,2.68,2.5,4858,1268000.0,6.95,2.32,0.06,1.62,600856
1994-07-27,2.65,2.46,2.69,2.46,5268,1379000.0,8.68,-7.17,-0.19,1.76,600856
1994-07-28,2.44,2.2,2.46,2.2,4130,956000.0,10.57,-10.57,-0.26,1.38,600856
1994-07-29,2.18,2.2,2.28,2.12,3931,863000.0,7.27,0.0,0.0,1.31,600856
1994-08-01,2.6,2.95,2.98,2.46,25206,6965000.0,23.64,34.09,0.75,8.4,600856
1994-08-02,2.96,2.7,3.29,2.7,35880,10934000.0,20.0,-8.47,-0.25,11.96,600856
1994-08-03,2.66,3.25,3.55,2.66,43633,13440000.0,32.96,20.37,0.55,14.54,600856
1994-08-04,3.98,4.15,4.8,3.75,127826,52347000.0,32.31,27.69,0.9,42.61,600856
1994-08-05,4.35,5.18,5.25,4.2,97701,45084000.0,25.3,24.82,1.03,32.57,600856
1994-08-08,5.5,5.5,5.88,4.46,93614,50860000.0,27.41,6.18,0.32,31.2,600856
1994-08-09,5.6,4.65,5.6,4.41,55063,28307000.0,21.64,-15.45,-0.85,18.35,600856
1994-08-10,4.48,5.65,5.68,4.3,63159,31894000.0,29.68,21.51,1.0,21.05,600856
1994-08-11,5.95,5.38,6.07,5.13,96868,55939000.0,16.64,-4.78,-0.27,32.29,600856
1994-08-12,5.09,5.2,5.6,5.0,30818,16295000.0,11.15,-3.35,-0.18,10.27,600856
1994-08-15,4.91,4.9,5.29,4.8,17759,8910000.0,9.42,-5.77,-0.3,5.92,600856
1994-08-16,5.01,5.07,5.27,4.82,27214,13867000.0,9.18,3.47,0.17,9.07,600856
1994-08-17,5.18,5.2,5.24,5.0,17903,9207000.0,4.73,2.56,0.13,5.97,600856
1994-08-18,5.5,5.35,5.68,5.22,54329,29945000.0,8.85,2.88,0.15,18.11,600856
1994-08-19,5.41,5.1,5.5,5.02,36819,19180000.0,8.97,-4.67,-0.25,12.27,600856
1994-08-22,4.89,4.92,5.0,4.7,17917,8757000.0,5.88,-3.53,-0.18,5.97,600856
1994-08-23,4.8,5.1,5.1,4.66,7280,3538000.0,8.94,3.66,0.18,2.43,600856
1994-08-24,5.1,4.98,5.35,4.9,27099,14141000.0,8.82,-2.35,-0.12,9.03,600856
1994-08-25,4.9,4.96,5.08,4.84,11541,5679000.0,4.82,-0.4,-0.02,3.85,600856
1994-08-26,4.95,4.78,5.1,4.78,17681,8676000.0,6.45,-3.63,-0.18,5.89,600856
1994-08-29,4.68,4.63,4.77,4.58,9671,4532000.0,3.97,-3.14,-0.15,3.22,600856
1994-08-30,4.6,4.95,5.2,4.6,12671,6181000.0,12.96,6.91,0.32,4.22,600856
1994-08-31,5.05,5.3,5.32,5.0,49443,25707000.0,6.46,7.07,0.35,16.48,600856
1994-09-01,5.51,5.1,5.65,5.1,38363,20864000.0,10.38,-3.77,-0.2,12.79,600856
1994-09-02,5.25,5.39,5.39,5.2,22042,11675000.0,3.73,5.69,0.29,7.35,600856
1994-09-05,5.61,5.8,5.89,5.53,65006,37164000.0,6.68,7.61,0.41,21.67,600856
1994-09-06,6.2,6.6,7.0,6.2,122179,80328000.0,13.79,13.79,0.8,40.73,600856
1994-09-07,6.37,5.9,7.15,5.11,68714,45223000.0,30.91,-10.61,-0.7,22.9,600856
1994-09-08,6.28,6.12,6.48,5.9,23342,14405000.0,9.83,3.73,0.22,7.78,600856
1994-09-09,6.12,5.79,6.35,5.5,27787,16278000.0,13.89,-5.39,-0.33,9.26,600856
1994-09-12,5.93,6.1,6.15,5.81,22144,13330000.0,5.87,5.35,0.31,7.38,600856
1994-09-13,6.23,6.15,6.5,6.05,30953,19405000.0,7.38,0.82,0.05,10.32,600856
1994-09-14,6.15,5.5,6.2,5.4,20220,11880000.0,13.01,-10.57,-0.65,6.74,600856
1994-09-15,5.78,5.7,5.8,5.3,18784,10479000.0,9.09,3.64,0.2,6.26,600856
1994-09-16,5.83,6.06,6.17,5.82,47417,28644000.0,6.14,6.32,0.36,15.81,600856
1994-09-19,5.98,5.7,6.29,5.7,29261,17870000.0,9.74,-5.94,-0.36,9.75,600856
1994-09-20,5.9,5.84,6.0,5.66,13196,7669000.0,5.96,2.46,0.14,4.4,600856
1994-09-21,5.94,6.1,6.15,5.9,18612,11244000.0,4.28,4.45,0.26,6.2,600856
1994-09-22,6.19,6.4,6.4,6.02,71193,44288000.0,6.23,4.92,0.3,23.73,600856
1994-09-23,6.38,6.54,6.66,6.27,178585,116114000.0,6.09,2.19,0.14,59.53,600856
1994-09-26,6.54,6.54,6.68,6.46,102106,66745000.0,3.36,0.0,0.0,34.04,600856
1994-09-27,6.55,5.95,6.59,5.73,84977,53542000.0,13.15,-9.02,-0.59,28.33,600856
